NPDESID_PFID,NPDES_ID,PERMITTING_STATE,AGENCY_TYPE_CODE,FACILITY_UIN,FACILITY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_ADDRESS_TEXT,FACILITY_CITY,COUNTY_CODE,STATE_CODE,EPA_REGION_CODE,FACILITY_TYPE_CODE,FACILITY_LAT,FACILITY_LON,PERMIT_NAME,VERSION_NMBR,PERMIT_TYPE_CODE,EFFECTIVE_DATE,EXPIRATION_DATE,PERMIT_STATUS_CODE,FACILITY_TYPE_INDICATOR,MAJOR_MINOR_STATUS_FLAG,PERMIT_TRACKING,PT_START_DATE,DMR_TRACKING,DMR_NR_START_DATE,PERMIT_DESIGN_FLOW,PERMIT_AVG_FLOW,PERM_FEATURE_NMBR,PERM_FEATURE_TEXT,PF_LAT,PF_LON,PF_CHARACTER,PERM_FEATURE_TYPE_CODE,PF_STATE_WATERBODY_NAME,PF_STATE_AUTO_NAME,PF_REACH_ID,IN_ICIS,ECHO_DFR_LINK
IN0033073006,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,6,,37.973583,-87.581778,CLS,EXO,OHIO RIVER,Ohio River,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073007,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,7,,,,CLS,EXO,OHIO RIVER,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073008,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,8,CSO - Chestnut Street,37.966222,-87.5745,CSO|DSW|SW,EXO,OHIO RIVER,Ohio River,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073010,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,10,CSO - Dress Plaza,37.969889,-87.576722,CSO|DSW|SW,EXO,OHIO RIVER,Ohio River,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073011,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,11,CSO - Weinbach Lift Station,37.995111,-87.527083,CSO|DSW|SW,EXO,OHIO RIVER,Pigeon Creek,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073030,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,30,,,,CLS,EXO,OHIO RIVER,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073031,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,31,,,,CLS,EXO,OHIO RIVER,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073032,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,32,,,,CLS,EXO,OHIO RIVER,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073033,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,33,,,,CLS,EXO,OHIO RIVER,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073034,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,34,,,,CLS,EXO,OHIO RIVER,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073035,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,35,,,,CLS,EXO,OHIO RIVER,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073036,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,36,,,,CLS,EXO,OHIO RIVER,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073038,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,38,CSO - Oak and Riverside,37.964278,-87.573917,CSO|DSW|SW,EXO,OHIO RIVER,Ohio River,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0033073103,IN0033073,IN,ST6,1.10003E+11,EVANSVILLE EASTSIDE WWTP,1500 WATERWORKS RD,,EVANSVILLE,IN163,IN,5,MWD,37.954444,-87.56825,EVANSVILLE EAST WWTP,0,NPD,2/1/22,1/31/27,EFF,POTW,M,Y,2/1/22,Y,2/1/22,18,12.7,103,Closed CSO,,,CLS,EXO,OHIO RIVER,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110003090315
IN0035696002,IN0035696,IN,ST6,1.1004E+11,MOUNT VERNON WWTP,410 OLD SR 69,,MOUNT VERNON,IN129,IN,5,MWD,37.924083,-87.910639,MOUNT VERNON MUNICIPAL WWTP,0,NPD,1/1/21,12/31/25,EFF,POTW,M,Y,1/1/21,Y,1/1/21,4.1,2,2,CSO - Headworks Overflow  - Discharge Prohibited,37.923806,-87.909333,CSO|DSW|SW,EXO,OHIO RIVER,Ohio River,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110039952129
IN0035696003,IN0035696,IN,ST6,1.1004E+11,MOUNT VERNON WWTP,410 OLD SR 69,,MOUNT VERNON,IN129,IN,5,MWD,37.924083,-87.910639,MOUNT VERNON MUNICIPAL WWTP,0,NPD,1/1/21,12/31/25,EFF,POTW,M,Y,1/1/21,Y,1/1/21,4.1,2,3,CSO - Mill Creek Lift Station  - Discharge Prohibited,37.929,-87.897361,CSO|DSW|SW,EXO,OHIO RIVER,Ohio River,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110039952129
IN0035696004,IN0035696,IN,ST6,1.1004E+11,MOUNT VERNON WWTP,410 OLD SR 69,,MOUNT VERNON,IN129,IN,5,MWD,37.924083,-87.910639,MOUNT VERNON MUNICIPAL WWTP,0,NPD,1/1/21,12/31/25,EFF,POTW,M,Y,1/1/21,Y,1/1/21,4.1,2,4,,37.929111,-87.886139,CLS,EXO,OHIO R VIA UNNAMED DITCH,McFadden Creek,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110039952129
IN0035696005,IN0035696,IN,ST6,1.1004E+11,MOUNT VERNON WWTP,410 OLD SR 69,,MOUNT VERNON,IN129,IN,5,MWD,37.924083,-87.910639,MOUNT VERNON MUNICIPAL WWTP,0,NPD,1/1/21,12/31/25,EFF,POTW,M,Y,1/1/21,Y,1/1/21,4.1,2,5,,37.9295,-87.888417,CLS,EXO,OHIO R VIA UNNAMED DITCH,McFadden Creek,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110039952129
IN0035696007,IN0035696,IN,ST6,1.1004E+11,MOUNT VERNON WWTP,410 OLD SR 69,,MOUNT VERNON,IN129,IN,5,MWD,37.924083,-87.910639,MOUNT VERNON MUNICIPAL WWTP,0,NPD,1/1/21,12/31/25,EFF,POTW,M,Y,1/1/21,Y,1/1/21,4.1,2,7,,37.9345,-87.878972,CLS,EXO,OHIO R VIA UNNAMED DITCH,McFadden Creek,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110039952129
IN0035696009,IN0035696,IN,ST6,1.1004E+11,MOUNT VERNON WWTP,410 OLD SR 69,,MOUNT VERNON,IN129,IN,5,MWD,37.924083,-87.910639,MOUNT VERNON MUNICIPAL WWTP,0,NPD,1/1/21,12/31/25,EFF,POTW,M,Y,1/1/21,Y,1/1/21,4.1,2,9,,37.9385,-87.916167,CLS,EXO,OHIO R VIA UNNAMED DITCH,Pitcher Creek-Wabash River,5.12011E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110039952129
IN0038318002,IN0038318,IN,ST6,1.1001E+11,MILFORD WWTP,1001 W 1250 N,,MILFORD,IN085,IN,5,MWD,41.413333,-85.865611,MILFORD WWTP,0,NPD,2/1/21,1/31/26,EFF,POTW,N,Y,2/1/21,Y,2/1/21,0.75,0.25,2,,41.4085,-85.8555,CLS,EXO,TURKEY CR TO ELKHART R,Turkey Creek,4.05E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110009739355
IN0039314005,IN0039314,IN,ST6,1.10007E+11,DECATUR WWTP,1309 MONMOUTH RD,,DECATUR,IN001,IN,5,MWD,40.848056,-84.929639,DECATUR WWTP,0,NPD,3/1/20,2/28/25,EFF,POTW,M,Y,3/1/20,Y,3/1/20,7.1,1.8,5,CSO - Swirl Concentrator - Discharge prohibited,40.833778,-84.921944,CSO,EXO,ST MARYS RIVER,Saint Marys River,4.1E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110006645513
IN0039314008,IN0039314,IN,ST6,1.10007E+11,DECATUR WWTP,1309 MONMOUTH RD,,DECATUR,IN001,IN,5,MWD,40.848056,-84.929639,DECATUR WWTP,0,NPD,3/1/20,2/28/25,EFF,POTW,M,Y,3/1/20,Y,3/1/20,7.1,1.8,8,,40.834139,-84.922,CLS,EXO,ST MARYS RIVER,Saint Marys River,4.1E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110006645513
IN0039314009,IN0039314,IN,ST6,1.10007E+11,DECATUR WWTP,1309 MONMOUTH RD,,DECATUR,IN001,IN,5,MWD,40.848056,-84.929639,DECATUR WWTP,0,NPD,3/1/20,2/28/25,EFF,POTW,M,Y,3/1/20,Y,3/1/20,7.1,1.8,9,,40.831861,-84.921833,CLS,EXO,ST MARYS RIVER,Saint Marys River,4.1E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110006645513
IN0039314011,IN0039314,IN,ST6,1.10007E+11,DECATUR WWTP,1309 MONMOUTH RD,,DECATUR,IN001,IN,5,MWD,40.848056,-84.929639,DECATUR WWTP,0,NPD,3/1/20,2/28/25,EFF,POTW,M,Y,3/1/20,Y,3/1/20,7.1,1.8,11,CSO - Jefferson Street & 1 Street - Discharge prohibited,40.829111,-84.921639,CSO,EXO,ST MARYS RIVER,Saint Marys River,4.1E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110006645513
IN0050903002,IN0050903,IN,ST6,1.10007E+11,AURORA COMBINED COLLECTION SYSTEM,AURORA CITY,218 3RD ST,AURORA,IN029,IN,5,MWD,39.057111,-84.899583,AURORA COMBINED COLLECTION SYSTEM,0,NPD,3/1/21,2/28/26,EFF,POTW,N,Y,3/1/21,Y,3/1/21,0,,2,,39.056861,-84.897944,CLS,EXO,SOUTH DEARBORN RSD (OHIO RIVER),Hogan Creek,5.0902E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110006765009
IN0050903006,IN0050903,IN,ST6,1.10007E+11,AURORA COMBINED COLLECTION SYSTEM,AURORA CITY,218 3RD ST,AURORA,IN029,IN,5,MWD,39.057111,-84.899583,AURORA COMBINED COLLECTION SYSTEM,0,NPD,3/1/21,2/28/26,EFF,POTW,N,Y,3/1/21,Y,3/1/21,0,,6,,39.060389,-84.896889,CSO,EXO,OHIO RIVER,Hogan Creek,5.0902E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110006765009
IN0050903007,IN0050903,IN,ST6,1.10007E+11,AURORA COMBINED COLLECTION SYSTEM,AURORA CITY,218 3RD ST,AURORA,IN029,IN,5,MWD,39.057111,-84.899583,AURORA COMBINED COLLECTION SYSTEM,0,NPD,3/1/21,2/28/26,EFF,POTW,N,Y,3/1/21,Y,3/1/21,0,,7,,39.053306,-84.897861,CSO|DSW|SW,EXO,OHIO RIVER,Ohio River,5.0902E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110006765009
IN0050903008,IN0050903,IN,ST6,1.10007E+11,AURORA COMBINED COLLECTION SYSTEM,AURORA CITY,218 3RD ST,AURORA,IN029,IN,5,MWD,39.057111,-84.899583,AURORA COMBINED COLLECTION SYSTEM,0,NPD,3/1/21,2/28/26,EFF,POTW,N,Y,3/1/21,Y,3/1/21,0,,8,Closed CSO,39.054667,-84.898028,CLS,EXO,OHIO RIVER,Ohio River,5.0902E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110006765009
IN0050903009,IN0050903,IN,ST6,1.10007E+11,AURORA COMBINED COLLECTION SYSTEM,AURORA CITY,218 3RD ST,AURORA,IN029,IN,5,MWD,39.057111,-84.899583,AURORA COMBINED COLLECTION SYSTEM,0,NPD,3/1/21,2/28/26,EFF,POTW,N,Y,3/1/21,Y,3/1/21,0,,9,,39.055917,-84.898417,CSO,EXO,OHIO RIVER,Hogan Creek,5.0902E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110006765009
IN0060917003,IN0060917,IN,ST6,1.1004E+11,WARSAW WWTP,2056 N 150 W,,WARSAW,IN085,IN,5,MWD,41.263583,-85.867583,WARSAW WWTP,0,NPD,6/1/22,5/31/27,EFF,POTW,M,Y,6/1/22,Y,6/1/22,6,3.2,3,,41.237222,-85.859444,CSO|DSW,EXO,WALNUT CREEK,Eagle Creek,5.12011E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110039946039
INM020346001,INM020346,IN,ST6,1.10014E+11,NEW HAVEN COLLECTION SYSTEM,815 LINCOLN HWY E,,NEW HAVEN,IN003,IN,5,MWD,41.080472,-85.007694,NEW HAVEN COMBINED SEWER COLLECTION SYSTEM,0,NPD,6/1/22,5/31/27,EFF,POTW,N,Y,6/1/22,Y,6/1/22,0,0,1,CSO - 800' North of 1326 Rose Ave - Discharge prohibited,41.079167,-85.008889,CSO|DSW|SW,EXO,MAUMEE R VIA MARTIN DRAIN & TRIER D,Bullerman Ditch-Maumee River,4.10001E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110014335816
INM020346002,INM020346,IN,ST6,1.10014E+11,NEW HAVEN COLLECTION SYSTEM,815 LINCOLN HWY E,,NEW HAVEN,IN003,IN,5,MWD,41.080472,-85.007694,NEW HAVEN COMBINED SEWER COLLECTION SYSTEM,0,NPD,6/1/22,5/31/27,EFF,POTW,N,Y,6/1/22,Y,6/1/22,0,0,2,,41.075139,-85.010778,CLS,EXO,MAUMEE R VIA MARTIN DRAIN & TRIER D,Bullerman Ditch-Maumee River,4.10001E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110014335816
INM020346003,INM020346,IN,ST6,1.10014E+11,NEW HAVEN COLLECTION SYSTEM,815 LINCOLN HWY E,,NEW HAVEN,IN003,IN,5,MWD,41.080472,-85.007694,NEW HAVEN COMBINED SEWER COLLECTION SYSTEM,0,NPD,6/1/22,5/31/27,EFF,POTW,N,Y,6/1/22,Y,6/1/22,0,0,3,,41.075139,-85.0325,CLS|DSW|SW,EXO,MAUMEE R VIA MARTIN DRAIN & TRIER D,Maumee River,4.10001E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110014335816
INM020346004,INM020346,IN,ST6,1.10014E+11,NEW HAVEN COLLECTION SYSTEM,815 LINCOLN HWY E,,NEW HAVEN,IN003,IN,5,MWD,41.080472,-85.007694,NEW HAVEN COMBINED SEWER COLLECTION SYSTEM,0,NPD,6/1/22,5/31/27,EFF,POTW,N,Y,6/1/22,Y,6/1/22,0,0,4,Closed CSO,41.075667,-85.045111,CLS,EXO,MAUMEE R VIA MARTIN DRAIN & TRIER D,Bullerman Ditch-Maumee River,4.10001E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110014335816
INM022560001,INM022560,IN,ST6,1.10013E+11,CHESTERFIELD CSS,17 VETERANS BLVD,17 VETERANS BLVD,CHESTERFIELD,IN095,IN,5,MWD,40.117833,-85.614639,CHESTERFIELD CSS,0,NPD,2/1/12,1/31/17,TRM,NON-POTW,N,N,10/18/13,Y,2/1/12,,,1,,40.1135,-85.595222,CLS|DSW|SW,EXO,W FK WHITE R VIA MILL CREEK,White River,5.1202E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110012808685
INM022560002,INM022560,IN,ST6,1.10013E+11,CHESTERFIELD CSS,17 VETERANS BLVD,17 VETERANS BLVD,CHESTERFIELD,IN095,IN,5,MWD,40.117833,-85.614639,CHESTERFIELD CSS,0,NPD,2/1/12,1/31/17,TRM,NON-POTW,N,N,10/18/13,Y,2/1/12,,,2,,40.117833,-85.614639,CLS|DSW|SW,EXO,W FK WHITE R VIA MILL CREEK,White River,5.1202E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110012808685
INM062901001,INM062901,IN,ST6,1.10031E+11,CANNELTON CSS,300 HERZEELE ST,,CANNELTON,IN123,IN,5,MWD,37.914957,-86.748777,CANNELTON COMBINED SEWER SYSTEM,0,NPD,6/1/17,5/31/22,TRM,POTW,N,N,3/31/22,Y,7/1/17,0,0,1,CSO - Adams & Front Streets,37.910833,-86.747417,CLS,EXO,CASTLEBERRY CREEK VIA STORM SEWER,Indian Creek-Ohio River,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110030919148
INM062901002,INM062901,IN,ST6,1.10031E+11,CANNELTON CSS,300 HERZEELE ST,,CANNELTON,IN123,IN,5,MWD,37.914957,-86.748777,CANNELTON COMBINED SEWER SYSTEM,0,NPD,6/1/17,5/31/22,TRM,POTW,N,N,3/31/22,Y,7/1/17,0,0,2,,37.906417,-86.743306,CLS,EXO,CASTLEBERRY CREEK VIA STORM SEWER,Indian Creek-Ohio River,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110030919148
INM062901003,INM062901,IN,ST6,1.10031E+11,CANNELTON CSS,300 HERZEELE ST,,CANNELTON,IN123,IN,5,MWD,37.914957,-86.748777,CANNELTON COMBINED SEWER SYSTEM,0,NPD,6/1/17,5/31/22,TRM,POTW,N,N,3/31/22,Y,7/1/17,0,0,3,CSO - Castleberry Creek at MH #13,37.908333,-86.742722,CLS,EXO,CASTLEBERRY CREEK,Indian Creek-Ohio River,5.1402E+12,YES,https://echo.epa.gov/detailed-facility-report?fid=110030919148
KS0038563C01,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C01,CSO 1 28th St & Georgia Ave,39.13585,-94.66068,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C02,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C02,CSO 2 Klamm Park,39.135222,-94.658917,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C03,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C03,CSO 3 Klamm Park,39.133583,-94.656472,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C04,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C04,CSO 4 2319 N 21st St,39.1326,-94.65396,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C05,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C05,CSO 5 2118 Waverly Ave,39.13182,-94.65375,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C08,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C08,CSO 8 29th St & Freeman Ave,39.122,-94.66125,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C09,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C09,CSO 9 25th St & New Jersey Ave,39.1229,-94.65698,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C10,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C10,CSO 10 1852 Glendale Ave,39.12539,-94.6523,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C11,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C11,CSO 11 1932 Glendale Ave,39.12724,-94.65096,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C14,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C14,CSO 14 Parallel Parkway & 12th St,39.1293441,-94.640748,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C15,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C15,CSO 15 Valley St & Jersey Creek,39.128056,-94.641889,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C16,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C16,CSO16,39.13054,-94.63807,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C17,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C17,CSO 17 2012 Darby Ave,39.1284,-94.63311,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
KS0038563C18,KS0038563,KS,ST6,1.10018E+11,KANSAS CITY (PLANT NO. 1) WWTP (KAW POINT),50 MARKET STREET,,KANSAS CITY,KS209,KS,7,MXO,39.1122,-94.61036,UNIFIED GOV OF KC/WY CNTY,0,NPD,6/1/20,5/31/25,EFF,POTW,M,Y,6/1/20,Y,6/1/20,,,C18,CSO 18 2003 North 9th St,39.12799,-94.63245,CSO|DSW|SW,EXO,(No Waterbody),,,YES,https://echo.epa.gov/detailed-facility-report?fid=110017592292
